,external_mall_id,block_id,average_dwell_time,median_dwell_time,store_id,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data
1119,33,6945,469.38305941845766,180.0,1946.0,5529.4,448495.9,190.01,15412.23,55294,4484959,291
1120,33,6972,391.0727224696204,240.0,2173.0,18194.8,268207.0,625.25,9216.74,181948,2682070,291
1121,10,4640,1130.2368330464717,660.0,1126.0,17057.15,878577.85,605.86,31206.32,221743,11421512,366
1122,19,7237,3006.883179533465,3000.0,522.0,18033.1,198092.7,677.94,7447.09,180331,1980927,266
1123,14,4958,1192.280585106383,420.0,4897.0,4642.83,858590.17,176.31,32604.69,27857,5151541,158
1124,25,6212,1028.1345900920649,600.0,11559.0,3008.73,1123557.0,112.57,42037.85,33096,12359127,294
1125,22,6691,411.9918162373291,180.0,4494.0,29220.09,490965.27,1023.63,17199.42,321421,5400618,314
1126,30,7408,406.83465959328026,180.0,1875.0,7931.4,491266.7,298.17,18468.67,79314,4912667,266
1127,33,6830,286.4623378510955,180.0,2111.0,10879.2,550221.9,373.86,18907.97,108792,5502219,291
1128,7,4827,429.0043423719,240.0,6043.0,10146.5,642339.75,362.38,22940.71,81172,5138718,224
1129,13,7546,308.65317367807563,180.0,118.0,1885.78,332009.78,68.71,12097.52,16972,2988088,247
1130,19,7173,305.35891209324916,120.0,486.0,4482.0,287766.0,168.5,10818.27,44820,2877660,266
1131,28,5803,296.75361784496266,120.0,9881.0,4385.46,803578.0,155.77,28542.39,57011,10446514,366
1132,10,4486,535.4563106796116,180.0,1415.0,1578.3,208584.7,54.61,7217.46,15783,2085847,289
1133,10,4486,535.4563106796116,180.0,1415.0,420.0,163307.0,26.25,10206.69,420,163307,16
1134,22,6676,600.1661737783411,240.0,4476.0,9502.64,858293.45,332.89,30067.61,104529,9441228,314
1135,10,4719,1529.0999416421014,1200.0,1304.0,17804.0,369833.23,632.38,13136.15,231452,4807832,366
1136,13,7610,425.2343680114501,240.0,296.0,14981.0,461097.2,523.81,16122.28,74905,2305486,143
1137,17,4277,579.5164690094931,240.0,5759.0,65000.08,1001525.38,2308.75,35573.31,845001,13019830,366
1138,30,7337,450.09129870640504,240.0,1795.0,20820.3,722539.5,782.72,27163.14,208203,7225395,266
1139,19,7045,1079.0711794871795,1020.0,667.0,17775.1,428839.3,668.24,16121.78,177751,4288393,266
1140,19,7062,696.8504600688348,360.0,710.0,4575.3,428836.3,172.0,16121.67,45753,4288363,266
1141,19,7229,1880.2642532724776,780.0,684.0,31868.8,226407.9,1198.08,8511.58,318688,2264079,266
1142,13,7714,1834.1856213262035,1740.0,236.0,12923.0,884073.11,499.17,34148.75,116307,7956658,233
1143,33,6942,3797.491186839013,2820.0,2187.0,3819.1,445800.2,131.24,15319.59,38191,4458002,291
1144,10,4465,597.2273789649415,240.0,1445.0,2894.54,223411.23,102.81,7935.37,37629,2904346,366
1145,18,11120,313.5693160813309,180.0,9332.0,12698.0,497775.0,761.88,29866.5,38094,1493325,50
1146,19,7210,596.8785584683726,420.0,559.0,4879.1,260403.5,183.42,9789.61,48791,2604035,266
1147,17,4434,452.1058879991917,300.0,5716.0,12927.92,444432.92,460.45,15829.12,168063,5777628,365
1148,10,4522,799.5931256061518,420.0,1475.0,47879.46,369692.15,1700.64,13131.14,622433,4805998,366
1149,10,4627,567.9663394109397,300.0,1176.0,1791.54,748260.92,63.63,26577.57,23290,9727392,366
1150,13,7541,508.97954166300815,300.0,161.0,11891.0,209607.22,445.91,7860.27,107019,1886465,240
1151,25,6280,561.9119715815361,240.0,11556.0,20867.15,737204.23,741.18,26184.85,271273,9583655,366
1152,26,6534,323.08245408362643,120.0,11131.0,13553.11,205988.89,525.77,7990.95,121978,1853900,232
1153,17,4403,3005.7950007395357,3120.0,5779.0,4091.31,110427.92,146.12,3943.85,53187,1435563,364
1154,33,6928,570.0457353767151,240.0,2181.0,2692.8,291876.6,92.54,10030.12,26928,2918766,291
1155,26,6384,423.5642109130994,300.0,11287.0,2921.54,351809.31,104.63,12599.23,37980,4573521,363
1156,7,890,287.4459752108003,180.0,5885.0,4166.88,640037.63,148.82,22858.49,33335,5120301,224
1157,7,890,287.4459752108003,180.0,6046.0,4166.88,640037.63,148.82,22858.49,33335,5120301,224
1158,18,11028,964.7811447811448,480.0,9403.0,642.67,67773.67,38.56,4066.42,1928,203321,50
1159,22,6635,529.8517381489842,180.0,4498.0,12228.27,1408155.09,429.75,49487.88,134511,15489706,313
1160,32,11652,754.2129629629629,180.0,12387.0,11563.4,798894.8,438.01,30261.17,57817,3994474,132
1161,13,7673,1099.5182380122112,780.0,82.0,137266.33,389525.67,5021.94,14250.94,1235397,3505731,246
1162,12,2893,664.9344911460231,240.0,4634.0,53891.6,246133.3,2064.81,9430.39,538916,2461333,261
1163,14,4980,835.3921661608498,360.0,4778.0,26474.92,1083961.23,940.37,38501.36,344174,14091496,366
1164,25,6190,841.9527245583479,540.0,11414.0,4491.38,1127814.85,159.53,40059.0,58388,14661593,366
1165,10,4593,422.2240994036944,240.0,1404.0,39594.08,742791.23,1406.35,26383.3,514723,9656286,366
1166,36,1212,219.1392857142857,120.0,7288.0,5680.0,338667.33,243.43,14514.31,17040,1016002,70
1167,16,1633,339.5060749608547,180.0,5269.0,8607.23,389911.62,305.72,13849.32,111894,5068851,366
1168,32,11449,293.03707037182875,180.0,12393.0,17473.6,1787139.0,661.88,67694.66,87368,8935695,132
1169,7,4797,435.85339248054686,240.0,5892.0,9194.12,265088.88,328.36,9467.46,73553,2120711,224
1170,7,4817,455.9485901955883,180.0,5890.0,32017.0,606114.33,1239.37,23462.49,192102,3636686,155
1171,15,504,349.6568059016555,240.0,5610.0,6590.0,458009.31,234.71,16312.66,85670,5954121,365
1172,16,1662,3831.791593415375,2400.0,5214.0,7398.69,610239.69,262.8,21675.18,96183,7933116,366
1173,33,6736,610.9322158316742,300.0,2066.0,79161.7,924190.1,2720.33,31759.11,791617,9241901,291
1174,33,6853,664.4269596199525,300.0,1968.0,1361.4,443997.7,46.78,15257.65,13614,4439977,291
1175,36,1283,260.77163712200206,180.0,7189.0,483.33,964696.67,20.71,41344.14,1450,2894090,70
1176,7,4856,377.17229472589895,180.0,5904.0,10428.12,589443.13,372.43,21051.54,83425,4715545,224
1177,12,2980,546.2401587581257,420.0,4610.0,74501.43,1082236.29,2929.83,42559.85,521510,7575654,178
1178,13,7530,427.31209315010017,300.0,199.0,33776.44,528503.89,1215.95,19026.14,303988,4756535,250
1179,33,6982,4420.416687108538,4860.0,1951.0,63484.2,380986.7,2181.59,13092.33,634842,3809867,291
1180,12,2811,688.6286683102226,300.0,4632.0,28273.92,292908.23,1004.27,10403.84,367561,3807807,366
1181,14,5068,596.4060232652188,180.0,4770.0,9294.0,299047.85,330.11,10621.92,120822,3887622,366
1182,15,580,533.8923556942277,180.0,5624.0,4601.5,244527.0,296.87,15775.94,9203,489054,31
1183,15,580,533.8923556942277,180.0,5624.0,1763.5,153436.5,195.94,17048.5,3527,306873,18
1184,15,580,533.8923556942277,180.0,5617.0,4601.5,244527.0,296.87,15775.94,9203,489054,31
1185,15,580,533.8923556942277,180.0,5617.0,1763.5,153436.5,195.94,17048.5,3527,306873,18
1186,36,1156,482.1580547112462,300.0,7171.0,4848.67,974864.67,207.8,41779.91,14546,2924594,70
1187,12,2874,541.3251884189795,300.0,4548.0,99231.62,483407.92,3563.57,17359.95,1290011,6284303,362
1188,32,11634,625.4728468219823,300.0,12210.0,14957.4,1261851.4,566.57,47797.4,74787,6309257,132
1189,16,1634,324.6599629531622,180.0,5112.0,3685.62,390501.31,130.91,13870.27,47913,5076517,366
1190,18,11280,906.8399452804376,480.0,9250.0,1365.67,598819.33,81.94,35929.16,4097,1796458,50
1191,26,6528,245.1069732251692,120.0,11322.0,11309.38,384246.08,405.02,13760.88,147022,4995199,363
1192,32,11460,388.1550826284579,300.0,12198.0,25586.2,908933.8,969.17,34429.31,127931,4544669,132
1193,10,4740,1135.9893252001525,660.0,1413.0,1504.15,263987.31,53.43,9376.6,19554,3431835,366
1194,26,6499,2588.6459254021565,2760.0,11314.0,8636.92,405246.38,309.31,14512.96,112280,5268203,363
1195,32,11403,362.43419858413506,180.0,12384.0,11803.2,1662709.0,447.09,62981.4,59016,8313545,132
1196,25,6287,475.3993037695338,300.0,11397.0,45691.69,682860.15,1622.93,24254.6,593992,8877182,366
1197,19,7242,632.0139671097094,300.0,504.0,2133.4,148668.5,80.2,5589.04,21334,1486685,266
1198,12,2872,404.6616938993621,180.0,4580.0,16929.15,483807.54,602.96,17231.5,220079,6289498,365
1199,14,5047,444.1234455158336,240.0,4899.0,10756.92,693777.62,382.08,24642.37,139840,9019109,366
1200,28,5797,382.6744563453424,240.0,10046.0,161.08,253235.25,5.62,8833.79,1933,3038823,344
1201,28,5797,382.6744563453424,240.0,10046.0,6470.0,119048.0,588.18,10822.55,12940,238096,22
1202,28,5797,382.6744563453424,240.0,9937.0,161.08,253235.25,5.62,8833.79,1933,3038823,344
1203,28,5797,382.6744563453424,240.0,9937.0,6470.0,119048.0,588.18,10822.55,12940,238096,22
1204,32,11552,395.1414755114693,240.0,12318.0,40553.0,876634.0,1536.1,33205.83,202765,4383170,132
1205,22,6679,673.0490693739424,300.0,4413.0,38355.73,326910.45,1356.63,11562.75,421913,3596015,311
1206,26,6564,308.17124155804845,180.0,11132.0,9911.92,533655.77,354.97,19111.64,128855,6937525,363
1207,14,5185,330.8737587304604,240.0,4795.0,8328.23,1198348.69,295.81,42564.3,108267,15578533,366
1208,30,7328,348.2935153583618,240.0,1901.0,354.57,1047775.57,14.43,42642.03,2482,7334429,172
1209,30,7328,348.2935153583618,240.0,1901.0,3538.25,1121023.5,150.56,47703.13,14153,4484094,94
1210,30,7328,348.2935153583618,240.0,1912.0,354.57,1047775.57,14.43,42642.03,2482,7334429,172
1211,30,7328,348.2935153583618,240.0,1912.0,3538.25,1121023.5,150.56,47703.13,14153,4484094,94
1212,30,7328,348.2935153583618,240.0,1814.0,354.57,1047775.57,14.43,42642.03,2482,7334429,172
1213,30,7328,348.2935153583618,240.0,1814.0,3538.25,1121023.5,150.56,47703.13,14153,4484094,94
1214,10,4589,616.0671573137074,240.0,1380.0,10172.46,780014.08,361.32,27705.42,132242,10140183,366
1215,23,6004,404.0603248259861,180.0,10157.0,1916.0,289728.62,68.05,10290.91,24908,3766472,366
1216,32,11565,2077.2615328064694,1440.0,12289.0,34500.0,234217.6,1306.82,8871.88,172500,1171088,132
1217,13,7532,488.2380773886701,360.0,14.0,31850.22,230146.0,1174.8,8488.99,286652,2071314,244
1218,10,4720,2322.7267912536886,2400.0,1307.0,9266.69,369786.54,329.14,13134.49,120467,4807225,366
1219,30,7456,377.22195868730864,180.0,1869.0,3778.4,309029.0,142.05,11617.63,37784,3090290,266
1220,25,6209,391.5318224845481,240.0,11394.0,6516.92,965774.08,231.48,34303.45,84720,12555063,366
1221,14,5022,1684.3508287292818,300.0,4946.0,1574.46,184648.31,55.92,6558.55,20468,2400428,366
1222,10,4678,409.80004896759976,180.0,1449.0,5890.69,536464.31,209.23,19054.74,76579,6974036,366
1223,36,1081,255.46470023562264,180.0,7231.0,12782.33,669564.33,547.81,28695.61,38347,2008693,70
1224,26,6399,585.7629955025625,360.0,11247.0,9654.08,725930.15,345.74,25997.5,125503,9437092,363
1225,33,6904,552.1635912971633,240.0,2106.0,6803.7,225367.0,233.8,7744.57,68037,2253670,291
1226,12,2878,834.6549928252493,300.0,4666.0,29283.31,1584560.38,1040.12,56282.2,380683,20599285,366
1227,13,7556,297.19850402761796,180.0,30.0,6234.67,528517.22,224.45,19026.62,56112,4756655,250
1228,14,5167,266.63115098836397,180.0,4903.0,2637.92,848556.85,93.7,30140.0,34293,11031239,366
1229,24,2290,369.4788367405701,180.0,11069.0,6468.46,489660.15,229.75,17392.3,84090,6365582,366
1230,28,5781,3746.855938853832,2460.0,10020.0,79065.0,559422.77,2808.32,19870.21,1027845,7272496,366
1231,18,11087,612.9347826086956,300.0,9283.0,376.0,255889.67,22.56,15353.38,1128,767669,50
1232,28,5828,878.4279738391076,540.0,9866.0,174665.23,655744.69,6203.96,23291.48,2270648,8524681,366
1233,36,1173,251.66068609157455,180.0,7110.0,10667.33,1159165.0,457.17,49678.5,32002,3477495,70
1234,15,418,341.5903259526751,180.0,5442.0,24796.23,381028.08,883.15,13570.86,322351,4953365,365
1235,25,6191,2759.5016820857863,960.0,11583.0,8305.2,915292.0,315.79,34801.98,83052,9152920,263
1236,25,6191,2759.5016820857863,960.0,11583.0,12545.0,632963.5,865.17,43652.66,25090,1265927,29
1237,25,6191,2759.5016820857863,960.0,11486.0,8305.2,915292.0,315.79,34801.98,83052,9152920,263
1238,25,6191,2759.5016820857863,960.0,11486.0,12545.0,632963.5,865.17,43652.66,25090,1265927,29
1239,26,6402,387.705609258304,240.0,11117.0,14039.54,727144.77,502.79,26041.0,182514,9452882,363
1240,28,5811,327.7100213219616,180.0,9922.0,1999.77,655852.31,71.03,23295.3,25997,8526080,366
1241,19,7259,416.4663229133097,240.0,364.0,15164.4,456686.8,570.09,17168.68,151644,4566868,266
1242,25,6343,1537.5631389055925,1140.0,11437.0,4203.77,196084.92,149.31,6964.77,54649,2549104,366
1243,14,5016,1482.5592724910684,420.0,5074.0,1985.0,461162.15,70.51,16380.08,25805,5995108,366
1244,14,5016,1482.5592724910684,420.0,4959.0,1985.0,461162.15,70.51,16380.08,25805,5995108,366
1245,19,7232,2838.4502946954813,2820.0,457.0,9110.8,196952.5,342.51,7404.23,91108,1969525,266
1246,16,1670,363.0740439956217,180.0,5144.0,17146.54,2638104.85,609.03,93703.18,222905,34295363,366
1247,32,11511,2848.6993203655966,3360.0,12400.0,8239.0,337372.4,312.08,12779.26,41195,1686862,132
1248,36,1152,534.5900552486188,420.0,7274.0,19445.0,410509.67,833.36,17593.27,58335,1231529,70
1249,17,4336,725.9472279869552,300.0,5674.0,8488.62,279339.0,301.51,9921.88,110352,3631407,366
1250,18,11098,645.8242289644303,480.0,9380.0,60667.0,486250.67,3640.02,29175.04,182001,1458752,50
1251,19,7177,288.6013719512195,180.0,556.0,6593.1,287745.2,247.86,10817.49,65931,2877452,266
1252,18,11154,354.0056550424128,180.0,9270.0,2316.0,392942.0,138.96,23576.52,6948,1178826,50
1253,32,11658,308.507268790597,180.0,12136.0,14198.8,598138.8,537.83,22656.77,70994,2990694,132
1254,15,482,359.41310064546974,240.0,5600.0,7777.54,310988.85,277.77,11106.74,101108,4042855,364
1255,30,7356,431.08244763182336,300.0,1699.0,3397.2,668054.6,127.71,25114.83,33972,6680546,266
1256,33,6871,422.1298229686791,180.0,1975.0,2133.5,88176.8,73.32,3030.13,21335,881768,291
1257,18,11219,2857.6271186440677,1320.0,9286.0,2762.33,305408.67,165.74,18324.52,8287,916226,50
1258,36,1127,413.5928971187729,180.0,7177.0,20938.67,669419.67,897.37,28689.41,62816,2008259,70
1259,22,6646,653.821358011854,180.0,4369.0,10998.82,935480.27,385.31,32771.6,120987,10290283,314
1260,26,6557,458.8841472749541,300.0,11211.0,17809.46,653439.23,637.8,23401.4,231523,8494710,363
1261,32,11504,599.7613576100407,240.0,12182.0,18745.8,1023423.2,710.07,38766.03,93729,5117116,132
1262,36,1158,377.7037625678057,240.0,7105.0,16922.67,409945.67,725.26,17569.1,50768,1229837,70
1263,12,2855,902.6055797456293,420.0,4657.0,75572.31,446860.77,2729.0,16136.64,982440,5809190,360
1264,16,1329,3907.036262266234,4080.0,5364.0,2117.0,4210.0,1058.5,2105.0,2117,4210,2
1265,10,4676,473.5821213235396,240.0,1237.0,59746.62,537054.0,2122.15,19075.69,776706,6981702,366
1266,36,1291,350.7944732297064,240.0,7277.0,16611.33,338101.67,711.91,14490.07,49834,1014305,70
1267,25,6198,917.51100318713,240.0,11413.0,1725.15,1119142.54,61.28,39750.96,22427,14548853,366
1268,32,11051,2264.9534505689376,2520.0,12282.0,9717.6,234231.4,368.09,8872.4,48588,1171157,132
1269,36,1153,454.5502581962291,240.0,7182.0,5423.0,974881.67,232.41,41780.64,16269,2924645,70
1270,16,1664,400.8140590549479,240.0,5131.0,7651.69,1127441.23,271.78,40045.73,99472,14656736,366
1271,22,6670,386.00455259596487,180.0,4477.0,35559.27,488137.91,1253.69,17209.99,391152,5369517,312
1272,23,5908,304.9451790149785,180.0,10308.0,6522.62,254891.62,231.68,9053.53,84794,3313591,366
1273,23,6094,300.24598019380255,180.0,10273.0,5437.7,653011.0,202.14,24275.5,54377,6530110,269
1274,32,11407,1789.4137260350096,300.0,12258.0,76722.8,909613.2,2906.17,34455.05,383614,4548066,132
1275,36,1309,524.9277932607043,300.0,7063.0,4234.33,728147.33,181.47,31206.31,12703,2184442,70
1276,14,5135,1026.7775154081385,480.0,4742.0,123908.92,3665215.08,4401.14,130185.23,1610816,47647796,366
1277,24,2314,364.85730528709496,240.0,11090.0,1641.29,301128.71,61.44,11272.2,11489,2107901,187
1278,24,2314,364.85730528709496,240.0,11090.0,3146.8,266928.6,115.69,9813.55,15734,1334643,136
1279,24,2314,364.85730528709496,240.0,10971.0,1641.29,301128.71,61.44,11272.2,11489,2107901,187
1280,24,2314,364.85730528709496,240.0,10971.0,3146.8,266928.6,115.69,9813.55,15734,1334643,136
1281,30,7345,573.4930439300352,300.0,1881.0,9332.4,639331.1,350.84,24035.0,93324,6393311,266
1282,32,11533,1221.985295760799,360.0,12083.0,76259.0,1796555.0,2888.6,68051.33,381295,8982775,132
1283,13,7697,411.4825690985932,300.0,134.0,18114.0,376897.44,654.72,13622.8,163026,3392077,249
1284,15,508,290.02133006694686,180.0,5402.0,7976.54,636607.38,284.1,22673.69,103695,8275896,365
1285,19,7069,879.4953350296862,300.0,377.0,3728.1,380529.9,140.15,14305.64,37281,3805299,266
1286,15,562,541.6543266251346,240.0,5493.0,18757.0,421493.62,668.06,15012.1,243841,5479417,365
1287,19,7212,1770.2985381922997,660.0,678.0,3099.6,259367.5,116.53,9750.66,30996,2593675,266
1288,24,2310,2593.3233605844493,2700.0,11061.0,6924.92,172619.69,245.97,6131.3,90024,2244056,366
1289,13,7536,554.9316054715623,240.0,183.0,3905.89,289593.67,142.9,10594.89,35153,2606343,246
1290,22,6631,1354.5845489984554,180.0,4373.0,13742.91,1386314.09,481.44,48565.14,151172,15249455,314
1291,23,6015,205.77960809767345,120.0,10183.0,18321.08,530135.85,650.75,18829.96,238174,6891766,366
1292,13,7749,2401.1396459679686,2460.0,319.0,22805.33,600761.89,820.99,21627.43,205248,5406857,250
1293,17,4305,2461.5350329827065,1920.0,5718.0,2466.92,1001688.69,87.62,35579.11,32070,13021953,366
1294,33,6821,314.7986191024166,180.0,2244.0,4712.71,426500.57,185.33,16772.49,32989,2985504,178
1295,18,11161,256.908966357132,180.0,9448.0,14302.67,355787.0,858.16,21347.22,42908,1067361,50
1296,30,7347,405.4660410469588,300.0,1864.0,35014.8,639091.0,1316.35,24025.98,350148,6390910,266
1297,26,6527,435.37227384333926,300.0,11291.0,54804.38,384671.15,1962.69,13776.1,712457,5000725,363
1298,13,7730,294.9372373444667,180.0,267.0,8298.33,782136.22,298.74,28156.9,74685,7039226,250
1299,25,6228,461.97740370378807,240.0,11408.0,37530.69,1676487.31,1333.06,59547.36,487899,21794335,366
1300,15,426,447.3611198688442,240.0,5401.0,2940.92,477563.77,104.46,16962.65,38232,6208329,366
1301,15,420,209.4016167769902,120.0,5439.0,25031.08,95881.08,896.43,3433.76,325404,1246454,363
1302,26,6468,466.86306022986906,300.0,11352.0,40363.44,346895.44,1552.44,13342.13,363271,3122059,234
1303,26,6468,466.86306022986906,300.0,11352.0,7365.0,319600.5,359.27,15590.27,14730,639201,41
1304,26,6468,466.86306022986906,300.0,11216.0,40363.44,346895.44,1552.44,13342.13,363271,3122059,234
1305,26,6468,466.86306022986906,300.0,11216.0,7365.0,319600.5,359.27,15590.27,14730,639201,41
1306,33,6802,813.5364385591258,120.0,2043.0,10412.0,421619.6,357.8,14488.65,104120,4216196,291
1307,32,11457,290.8063907409737,180.0,12229.0,11483.4,608838.4,434.98,23062.06,57417,3044192,132
1308,17,4330,984.6398212874058,540.0,5755.0,97019.54,538366.92,3446.05,19122.32,1261254,6998770,366
1309,16,1743,2478.981225886276,1200.0,5271.0,132257.54,1048309.08,4697.67,37235.02,1719348,13628018,366
1310,16,1842,345.4620638386842,180.0,5347.0,4163.46,398394.85,147.88,14150.64,54125,5179133,366
1311,24,2260,395.55768365576193,240.0,11007.0,24717.62,696016.38,877.95,24721.89,321329,9048213,366
1312,12,2815,587.9425446458962,300.0,4724.0,8267.31,1585191.31,293.65,56304.61,107475,20607487,366
1313,12,2815,587.9425446458962,300.0,4695.0,8267.31,1585191.31,293.65,56304.61,107475,20607487,366
1314,14,5071,1119.7332084075822,360.0,4871.0,85725.31,861582.46,3044.89,30602.66,1114429,11200572,366
1315,19,7048,2601.5136454003255,2100.0,405.0,28363.0,428735.9,1066.28,16117.89,283630,4287359,266
1316,25,6229,1245.5572762538525,840.0,11371.0,138355.46,1676419.62,4914.27,59544.96,1798621,21793455,366
1317,36,1177,333.01047381546135,180.0,7069.0,11355.67,338667.33,486.67,14514.31,34067,1016002,70
1318,28,5793,299.4036374990243,180.0,9902.0,6931.15,675603.46,246.19,23996.84,90105,8782845,366
1319,32,11643,2034.2237903225807,1800.0,12281.0,16813.8,1449900.4,636.89,54920.47,84069,7249502,132
1320,16,1864,1570.9733656174335,1080.0,5354.0,1463.85,899429.54,51.99,31946.95,19030,11692584,366
1321,23,6089,254.63758578546583,180.0,10138.0,12460.92,300028.31,442.6,10656.74,161992,3900368,366
1322,14,5020,444.2156185210781,180.0,4949.0,1799.31,219624.15,63.91,7800.86,23391,2855114,366
1323,14,4962,1625.5681935393127,1140.0,4936.0,79203.62,1125180.0,2813.24,39965.41,1029647,14627340,366
1324,10,4721,1181.1909172507303,1080.0,1211.0,13663.0,369932.77,485.3,13139.69,177619,4809126,366
